編號,語別,詞語,語源,義項,詞類,等級,翻譯,分類,近義詞,反義詞,相關詞,附註
806041,28,kusita,,2806454,,,煞車,,,,,
806042,28,kusu,,2806455,,B,你,代名詞、指示詞,,,,
806042,28,kusu,,2806456,,B,你,,,,,
806042,28,kusu,,2806457,,B,你（獨立式）,,,,,
806043,28,kusukusu,,2806458,,U,刮,,,,,
806044,28,kuta,,2806459,,B,我們,代名詞、指示詞,,,,
806044,28,kuta,,2806460,,B,我們,,,,,
806044,28,kuta,,2806461,,B,洗刷髒的,,,,,
806044,28,kuta,,2806462,,B,咱們（包含式）,代名詞、指示詞,,,,
806044,28,kuta,,2806463,,B,咱們,代名詞、指示詞,,,,
806045,28,kuti,,2806464,,,鏝刀；抹刀,,,,,
806046,28,kutisi,,2806465,,,蒲桃,,,,,
806047,28,kutu,,2806466,,,烘烤芋頭,,,,,
806048,28,kutua,,2806467,,,來烘烤,,,,,
806049,28,kutudrua,,2806468,,,要修好漏水處,,,,,
806050,28,kutukutu,,2806469,,,在烘烤（正在做）,,,,,
806051,28,kutukutuanga,,2806470,,,要烘烤（交代的話，不在時叫他烘烤的意思）,,,,,
806052,28,kutukutwa,,2806471,,,要烘烤（命令做）,,,,,
806053,28,kutulratulraw,,2806472,,,布料在燒掉,,,,,
806054,28,kutulraw,,2806473,,,衣物被火燒,,,,,
806055,28,kuulri,,2806474,,S,冰,11自然景觀,,,,
806056,28,kuunu,,2806475,,U,裙子,織布服飾,,,,
806056,28,kuunu,,2806476,,U,裙子,,,,,
806057,28,kuvai,,2806477,,,曬太陽,,,,,
806058,28,kuvaivai,,2806478,,,在曬太陽,,,,,
806059,28,kuvalrigi,,2806479,,,受風吹,,,,,
806060,28,kuvikuvingi,,2806480,,,皮膚病的動物,,,,,
806061,28,kuvingi,,2806481,,,動物的皮膚病,,,,,
806062,28,kwa,,2806482,,,驚嘆,,,,,
806064,28,kwacagalre,,2806483,,,背的東西有凸出使背痛,,,,,
806065,28,kwacingase,,2806484,,,牙縫有東西；除夾在牙縫的東西,,,,,
806065,28,kwacingase,,2806485,,,卡在牙縫之物,物品(不含食品),,,,
806066,28,kwaculu,,2806486,,,燙到,飲食,,,,
806067,28,kwacwi,,2806487,,,心狀的鋤頭,,,,,
806068,28,kwadaladalay,,2806488,,,燃燒,生活作息,,,,
806069,28,kwakalabe,,2806489,,,傷到腳底,,,,,
806070,28,kwakayli,,2806490,,,被勾住,,,,,
806071,28,kwaku,,2806491,,,我呢,,,,,
806071,28,kwaku,,2806492,,,我,代名詞、指示詞,,,,
806071,28,kwaku,,2806493,,,我,,,,,
806073,28,kwakwange,,2806494,,,玩具槍,,,,,
806074,28,kwalangedre,,2806495,,,被蜜蜂蜇,,,,,
806075,28,kwalawlawbu,,2806496,,,著火；燃燒,,,,,
806076,28,kwalebete,,2806497,,,封密酒罈,,,,,
806077,28,kwalingilingi,,2806498,,,被地震震到,,,,,
806078,28,kwalre,,2806499,,,早餐,,,,,
806079,28,kwalri,,2806500,,,辛苦；累,,,,,
806080,28,kwalrialri,,2806501,,,很辛苦,,,,,
806081,28,kwalrialrialri,,2806502,,,辛苦的很掙扎,,,,,
806082,28,kwalringa,,2806503,,,已經很累了,,,,,
806083,28,kwalrumu,,2806504,,,除羽毛；拔羽毛,,,,,
806086,28,kwanga,,2806505,,,開槍,,,,,
806087,28,kwange,,2806506,,,槍,狩獵,,,,
806087,28,kwange,,2806507,,,槍,,,,,
806088,28,kwangicu,,2806508,,,剝皮,行動,,,,
806088,28,kwangicu,,2806509,,,削（水果）,肢體動作,,,,
806090,28,kwapingi,,2806510,,,兵；軍人,,,,,
806092,28,kwasaane,,2806511,,,剛才,助詞或其他,,,,
806093,28,kwasane,,2806512,,,剛才；不久前,,,,,
806095,28,kwatumane,,2806513,,,受到甚麼,,,,,
806096,28,kwau,,2806514,,,鯝魚,,,,,
806096,28,kwau,PAN26798,2806515,,,老鷹,,,,,
806096,28,kwau,PAN26798,2806516,,,鷹,,,,,
806097,28,kwaubu,,2806517,,,晚餐,,,,,
806098,28,kwaudale,,2806518,,,淋雨,,,,,
806099,28,kwaupa,,2806519,,,有偷；有偷竊,行動,,,,
806099,28,kwaupa,,2806520,,,偷竊,生活作息,,,,
806100,28,kwavai,,2806521,,,曬到太陽,,,,,
806101,28,kwavaivai,,2806522,,,曬太陽,,,,,
806102,28,kwavalrigi,,2806523,,,被風吹,,,,,
806103,28,kwi,,2806524,,,這、那,,,,,
806104,28,kwici,,2806525,,,貓頭鷹,動物(含昆蟲),,,,
806104,28,kwici,,2806526,,,貓頭鷹,,,,,
806105,28,kwidra,,2806527,,,那個,代名詞、指示詞,,,,
806105,28,kwidra,,2806528,,,那個,,,,,
806106,28,kwigane,,2806529,,,什麼時候,,,,,
806107,28,kwini,,2806530,,,那個,,,,,
806107,28,kwini,,2806531,,,那時,,,,,
806108,28,kwiyanelringa,,2806532,,,說的無用；雖然講沒有人聽的意思；白說,,,,,
806109,28,kwuba,,2806533,,,工廠,,,,,
806110,28,kwucu,,2806534,,,郵差,,,,,
806111,28,kya,,2806535,,,被；受；挨,,,,,
806112,28,kyasuburu,,2806536,,,結束嬰兒期（剛出生期）的儀式（如此才能出門見外面世界）,,,,,
806113,28,kyau,,2806537,,,不知道；不曉得,,,,,
806114,28,la,,2806538,,,就；所以,,,,,
806114,28,la,,2806539,,,然後；順便；那,,,,,
806114,28,la,,2806540,,,［虛］,,,,,
806114,28,la,,2806541,,,就,,,,,
806114,28,la,,2806542,,,要,,,,,
806114,28,la,,2806543,,,並且,,,,,
806114,28,la,,2806544,,,虛,,,,,
806114,28,la,,2806545,,,那麼,,,,,
806115,28,laakaneane,,2806546,,,食物,,,,,
806116,28,laali,,2806547,,B,朋友（女性）,05人物、身分,,,811100#2811808,
806117,28,laalisu,,2806548,,,她們,,,,,
806118,28,laangatu,,2806549,,,木材,,,,,
806119,28,laapase,,2806550,,,許多螃蟹,,,,,
806120,28,laara,,2806551,,,就用,,,,,
806121,28,laarakay,,2806552,,,用/使用,,,,,
806122,28,lababila,,2806553,,,猴群,,,,,
806123,28,labace,,2806554,,,獸皮製的皮包,,,,,
806124,28,labaibay,,2806555,,U,妻子,04親屬稱謂,,,811272#2811894,
806125,28,labaibay,,2806556,,,配偶,親屬稱謂,,,,
806125,28,labaibay,,2806557,,,配偶,,,,,
806125,28,labaibay,,2806558,,,女性,人物、身分,,,,
806125,28,labaibay,,2806559,,,女性,,,,,
806126,28,labaibay ki betakane ki ama,,2806560,,B,(伯母；嬸嬸；舅母)稱呼,04親屬稱謂,,,,
806127,28,labaibayli,,2806561,,,我的太太,,,,,
806128,28,labali,,2806562,,,南嶺蕘花,,,,,
806129,28,labaybay,,2806563,,,女人們；多女人,,,,,
806130,28,labiti,,2806564,,,男短裙（傳統男短裙）,,,,,
806131,28,laburu,,2806565,,,掉入髒的泥沼（或糞坑）,,,,,
806132,28,labuta,,2806566,,,剝下,,,,,
806133,28,labutu,,2806567,,,剝下,,,,,
806134,28,lacacaecaemane,,2806568,,,多是有病的人,,,,,
806135,28,lacacelecele,,2806569,,,多是重聽；失聰；聽不到,,,,,
806136,28,lacase,,2806570,,,硬塊的濃,,,,,
806137,28,laceace,,2806571,,,整地，即把舊田裡重新整理復工,,,,,
806139,28,lacenge,PAN30319,2806572,,U,青菜,食物(非植物),,,,
806139,28,lacenge,PAN30319,2806573,,U,青菜,,,,,
806140,28,lacungu,,2806574,,,焦；燒烤或烤燒成焦黑,,,,,
806141,28,ladawlu,,2806575,,,叫時,,,,,
806142,28,ladeke,,2806576,,,足夠；食物分配的妥當都不會缺乏的意思,,,,,
806142,28,ladeke,,2806577,,,滲透；穿過去,,,,,
806143,28,ladrare,,2806578,,,停在樹上的樹枝上面,,,,,
806144,28,ladrusa,,2806579,,S,夫妻（一對）,行動,,,,
806144,28,ladrusa,,2806580,,S,夫妻,親屬稱謂,,,,
806145,28,ladrwadrusa,,2806581,,,一對的（指夫妻）,,,,,
806146,28,laelacenge,,2806582,,I,青菜,21食物(非植物),,,,
806147,28,laelaelre,,2806583,,,不斷震動,,,,,
806148,28,laelangane,,2806584,,,在一起聊天的時間,,,,,
806149,28,laelange,,2806585,,,陪著（不讓對方寂寞）,,,,,
806150,28,laelre,,2806586,,,震動,,,,,
806151,28,laepe,,2806587,,,凹,,,,,
806152,28,lagagane,,2806588,,,子孫們,,,,,
806153,28,lagulrugulrane,,2806589,,,許多南瓜,,,,,
806154,28,lailadha,,2806590,,I,跑（祈使）,,,,,
806154,28,lailadha,,2806591,,I,跑 （祈使）,行動,,,,
806155,28,laimay,,2806592,,B,衣服,織布服飾,,,,
806155,28,laimay,,2806593,,B,衣服,,,,,
806156,28,laimayini,,2806594,,,衣服,,,,,
806157,28,laimayli,,2806595,,,我的衣服,,,,,
806158,28,laimaysu,,2806596,,,你的衣服,,,,,
806159,28,laini,,2806597,,,他的,,,,,
806160,28,lainu,,2806598,,,在哪裡,,,,,
806160,28,lainu,,2806599,,,哪裡,疑問詞,,,,
806161,28,lakace,,2806600,,,獸皮拉開；四肢拉開,,,,,
806162,28,lakaidu,,2806601,,,自己別,,,,,
806163,28,lakamani,,2806602,,,因此；所以；因而,行動,,,,
806163,28,lakamani,,2806603,,,（像）這樣,代名詞、指示詞,,,,
806163,28,lakamani,,2806604,,,所以,,,,,
806164,28,lakamani kuidra,,2806605,,I,所以,36助詞或其他,,,,
806165,28,lakamani kwidra,,2806606,,,所以,助詞或其他,,,,
806166,28,lakaukaulu,,2806607,,,平民,,,,,
806167,28,lakawkawlu,,2806608,,,平民,,,,,
806168,28,lakeba,,2806609,,,保護,,,,,
806169,28,lakebe,,2806610,,,保護,,,,,
806169,28,lakebe,,2806611,,,安全,,,,,
806170,28,lakese,,2806612,,,早；早期；早一點,,,,,
806171,28,lakete,,2806613,,,腰帶；皮帶,,,,,
806172,28,lakiakiau,,2806614,,,小雞/雛雞,,,,,
806173,28,lakikay,,2806615,,,這個,,,,,
806173,28,lakikay,,2806616,,,這些,,,,,
806174,28,lakikidiri,,2806617,,,筋骨末端痛,,,,,
806175,28,lakikipi,,2806618,,,接近或連接斷崖的地方,,,,,
806176,28,lakipi,,2806619,,,斷崖邊的地方,,,,,
806177,28,laku,,2806620,,,鵝掌藤,,,,,
806178,28,lakudrulane,,2806621,,,舊布,,,,,
806179,28,lakuru,,2806622,,,彎,,,,,
806180,28,lakwapingi,,2806623,,,軍人；兵丁；官兵,,,,,
806181,28,lala,,2806624,,,朋友（男性）；對朋友的稱呼,,,,,
806181,28,lala,,2806625,,,用口吹熱氣,,,,,
806182,28,lalabace,,2806626,,,小包包，小朋友帶的小包包,,,,,
806183,28,lalabutu,,2806627,,,隨便摘；一看就摘下,,,,,
806184,28,laladrare,,2806628,,,放在樹枝上,,,,,
806185,28,lalaimay,,2806629,,,衣服,,,,,
806186,28,lalakace,,2806630,,,張開四肢綁起來（遊戲活動）,,,,,
806187,28,lalake,,2806631,,,孩子,,,,,
806188,28,lalakeini,,2806632,,,他的孩子,,,,,
806189,28,lalakesu,,2806633,,,你的孩子,,,,,
806190,28,lalaketa,,2806634,,,我們的孩子,,,,,
806191,28,lalala,,2806635,,,朋友們,,,,,
806192,28,lalalake,,2806636,,,孩子們,,,,,
806193,28,lalalakeini,,2806637,,,他的孩子,,,,,
806194,28,lalalrange,,2806638,,,慢慢的走著；小心的意思,,,,,
806195,28,lalalri,,2806639,,,蟬,,,,,
806196,28,lalalrilalri,,2806640,,,蟬在鳴叫,,,,,
806197,28,lalama,,2806641,,,玩燒火,,,,,
806198,28,lalangadhane,,2806642,,,交換的；買賣的,,,,,
806199,28,lalangay,,2806643,,,隨便買；一看到就買,,,,,
806200,28,lalangedre,,2806644,,,亂螫；攻擊的意思,,,,,
806201,28,lalangwi,,2806645,,,隨便游泳,,,,,
806202,28,lalape,,2806646,,,追尋獵物,,,,,
806203,28,lalare,,2806647,,,瘀青；瘀血,,,,,
806204,28,lalasare,,2806648,,,透明的（網狀的透明）,,,,,
806205,28,lalasu,,2806649,,B,他們,代名詞、指示詞,,,,
806205,28,lalasu,,2806650,,B,他們,,,,,
806206,28,lalata,,2806651,,,我的朋友們（指男性）,,,,,
806207,28,lalavare,,2806652,,,猜疑；懷疑,,,,,
806208,28,lale,,2806653,,,朋友（男性）,,,,,
806209,28,lalecege,,2806654,,,正；直,,,,,
806210,28,lalegemane,,2806655,,,蟾蜍,,,,,
806211,28,lalenay,,2806656,,,李氏禾,,,,,
806212,28,lalepelepane,,2806657,,,豆園,,,,,
806213,28,lalepelepe,,2806658,,U,豆類,食物(非植物),,,,
806214,28,lalepenge,,2806659,,,隨便埋伏,,,,,
806215,28,lali,,2806660,,,女性朋友（多數）,,,,,
806216,28,lalica,,2806661,,,隨便摘下,,,,,
806217,28,laligucu,,2806662,,,隨便緊縫或摺縫,,,,,
806218,28,lalikange,,2806663,,,九層塔,,,,,
806219,28,lalikathe,,2806664,,,到處反光,,,,,
806220,28,lalikilikane,,2806665,,,釣魚竿,,,,,
806221,28,lalikuru,,2806666,,,都在垂下（表示果子太多或有動物在樹上）,,,,,
806222,28,lalili,,2806667,,,隨便窺視,,,,,
806223,28,lalimacane,,2806668,,,速度的；快速,,,,,
806224,28,lalingilingi,,2806669,,,常地震；常震動,,,,,
806225,28,lalipilipi,,2806670,,,隨便埋伏窺視,,,,,
806226,28,lalisukane,,2806671,,,抽屜,,,,,
806227,28,lalisuru,,2806672,,,在原野穿梭,,,,,
806228,28,lalita,,2806673,,,隨意把樹枝摘斷,,,,,
806229,28,lalradre,,2806674,,,冇骨消,,,,,
806230,28,lalrange,,2806675,,,慢走,,,,,
806231,28,lalrenege,,2806676,,,石頭,,,,,
806232,28,lalrivilrivu,,2806677,,,變葉木,,,,,
806234,28,lalrumay,,2806678,,U,稗,,,,,
806234,28,lalrumay,,2806679,,U,麥,植物,,,,
806235,28,lalrungay,,2806680,,,若是；應該是,,,,,
806236,28,lalrwai,,2806681,,,說明；解釋,,,,,
806237,28,lalubibiri,,2806682,,,都是薄的；一片一片是薄的,,,,,
806238,28,lalulutane,,2806683,,,很多洞,,,,,
806239,28,lalulutu,,2806684,,,都有洞口或破洞,,,,,
806240,28,lama,,2806685,,I,燒,疑問詞,,,,
806240,28,lama,,2806686,,I,燒,,,,,
806241,28,lamaanga,,2806687,,,燒（交代的話）,,,,,
806242,28,lamace,,2806688,,,脂肪,,,,,
806243,28,lamakaykayngu,,2806689,,,祖母與孫子女們的稱呼,,,,,
806244,28,lamakayngu,,2806690,,,祖母與孫子女的稱呼,,,,,
806245,28,lamakungu,,2806691,,,混泥土車,,,,,
806246,28,lamalala,,2806692,,,兩男人在一起的稱呼,,,,,
806247,28,lamalalala,,2806693,,,三男人以上在一起的稱呼,,,,,
806248,28,lamalama,,2806694,,,燒時,,,,,
806249,28,lamali,,2806695,,,她們倆；兩女人在一起的稱呼,,,,,
806250,28,lamaliali,,2806696,,,她們，三個以上的女人在一起的稱呼,,,,,
806251,28,lamalialiane,,2806697,,,她們的,,,,,
806252,28,lamaliane,,2806698,,,她們倆人的,,,,,
806253,28,lamanemane,,2806699,,,多東西,,,,,
806253,28,lamanemane,,2806700,,,東西,,,,,
806253,28,lamanemane,,2806701,,,所有的東西,,,,,
806255,28,lamarairaisi,,2806702,,,手拉著手,,,,,
806257,28,lamataka,,2806703,,,兄弟；姊妹等；姐弟；兄妹,,,,,
806258,28,lamatakataka,,2806704,,,兄弟姊妹,,,,,
806259,28,lamatakatakane,,2806705,,,兄弟姊妹的,,,,,
806260,28,lamatakatakanga,,2806706,,,已成為兄弟姊妹,,,,,
806261,28,lamatama,,2806707,,,父子；父女（兩人）,,,,,
806262,28,lamatamatama,,2806708,,,父；子；女（三人）,,,,,
806263,28,lamathaethareve,,2806709,,,通婚；互相通婚,,,,,
806264,28,lamatiatina,,2806710,,,母；子；女（三人以上）,,,,,
806265,28,lamatina,,2806711,,,母；子；女（兩人），母子或母女,,,,,
806266,28,lamatumu,,2806712,,,祖孫（兩人）,,,,,
806267,28,lamatumutumu,,2806713,,,祖孫（三人）,,,,,
806268,28,lamaua,,2806714,,,夫妻,,,,,
806269,28,lameke,,2806715,,,蛀蟲（玉米蟲、芋頭乾蟲等）,,,,,
806274,28,lamu,,2806716,,U,露水,自然景觀,,,,
806274,28,lamu,,2806717,,U,露水,,,,,
806275,28,lamumu,,2806718,,,紅絲線,,,,,
806276,28,langadha,,2806719,,,買,,,,,
806277,28,langadingadili,,2806720,,,都（多是）有斷（壞）掉（如：包包的袋子斷落）；多缺口,,,,,
806279,28,langangetengetele,,2806721,,,都是有斷裂,,,,,
806280,28,langangilingili,,2806722,,,都歪斜,,,,,
806281,28,langangipangipa,,2806723,,,多渣黏在臉上（指小朋友）,,,,,
806282,28,langangudrungudrulu,,2806724,,,都斷裂,,,,,
806283,28,langangurunguruthu,,2806725,,,牙齒多蛀牙,,,,,
806284,28,langawru,,2806726,,,救生線（繩索繫在河二岸，人可抓住繩索過河）,,,,,
806285,28,langay,,2806727,,,買,,,,,
806286,28,langaysu,,2806728,,,你買的,,,,,
806287,28,langedre,,2806729,,,螯；刺,,,,,
806288,28,langelangelre,,2806730,,,擺動,,,,,
806289,28,langelre,,2806731,,,擺動,,,,,
806290,28,langesadre,,2806732,,,黑絲病（地瓜的病種之一）,,,,,
806290,28,langesadre,,2806733,,,山棕,,,,,
806291,28,langi,,2806734,,,萬壽菊,,,,,
806292,28,langiane,,2806735,,,木箱,,,,,
806293,28,langiangida,,2806736,,,多種顏色,,,,,
806294,28,langida,,2806737,,,不同顏色,,,,,
806296,28,langu,,2806738,,,普通,,,,,
806297,28,langubabava,,2806739,,,普通的酒,,,,,
806298,28,langubengeangelray,,2806740,,,普通頭飾,,,,,
806299,28,languberebere,,2806741,,,樓梯草,,,,,
806300,28,langubeteke,,2806742,,,雷公根,,,,,
806301,28,langudale,,2806743,,,馬尾杉,,,,,
806302,28,langukathabarane,,2806744,,U,青年,,,,,
806303,28,langukathathabarane,,2806745,,,青少年,,,,,
806304,28,langupu,,2806746,,,過長蓋到眼睛的意思,,,,,
806305,28,languringuribi,,2806747,,,都嘴唇乾裂,,,,,
806306,28,langutharadre,,2806748,,,咸豐草,,,,,
806307,28,languy,PAN30739,2806749,,I,游泳,肢體動作,,,,
806308,28,langwakece,,2806750,,,藤類植物,,,,,
806309,28,langwi,,2806751,,,游泳,,,,,
806310,28,lani,,2806752,,,讓…,,,,,
806310,28,lani,,2806753,,,為什麼,,,,,
806311,28,lanu,,2806754,,,讓你們,,,,,
806311,28,lanu,,2806755,,,你們為什麼,,,,,
806315,28,lapa,,2806756,,,刨刀,,,,,
806316,28,lapaaswalana,,2806757,,,要開始,,,,,
806317,28,lapadalru,,2806758,,,瞬間/急速,,,,,
806318,28,lapanay,,2806759,,U,玉米,植物,,,,
806318,28,lapanay,,2806760,,U,玉米,,,,,
806319,28,lapangu,,2806761,,,採用；作法,,,,,
806320,28,lapelanga,,2806762,,I,再,助詞或其他,,,,
806321,28,lapiri,,2806763,,,坐或站在旁邊,,,,,
806322,28,lapu,,2806764,,U,扶養；養育,,,,,
806323,28,lapulapu,,2806765,,I,飼養,,,,,
806324,28,larekese,,2806766,,,蔓芒箕,,,,,
806325,28,laretesane,,2806767,,,親族/遠親/同等身分,,,,,
806325,28,laretesane,,2806768,,,親友們,,,,,
806326,28,larulungu,,2806769,,,麻雀,,,,,
806327,28,lasare,,2806770,,,可透視,,,,,
806328,28,lasenate,,2806771,,,紙張/書本,,,,,
806329,28,lasiasilangane,,2806772,,,未婚情人,,,,,
806330,28,lasiasina,PAN30374,2806773,,,昭和草,,,,,
806331,28,lasu,,2806774,,B,他,代名詞、指示詞,,,,
806331,28,lasu,,2806775,,B,他,,,,,
806331,28,lasu,,2806776,,B,他，她,,,,,
806332,28,lasumugu,,2806777,,,烏蕨,,,,,
806333,28,lata,,2806778,,,我們就,,,,,
806333,28,lata,,2806779,,,我的朋友,,,,,
806334,28,latadre,PAN30320,2806780,,I,外面,空間,,,,
806334,28,latadre,PAN30320,2806781,,I,外面,,,,,
806335,28,lataleke,,2806782,,,糧食；農作物,,,,,
806336,28,latumui,,2806783,,,外面,,,,,
806337,28,laububulu,,2806784,,,財產,,,,,
806338,28,laubulu,,2806785,,S,雜草,植物,,,,
806338,28,laubulu,,2806786,,S,雜草,,,,,
806338,28,laubulu,,2806787,,S,花草,,,,,
806339,28,laulau,,2806788,,,油,食物(非植物),,,,
806340,28,laulaw,,2806789,,U,油,21食物(非植物),,,,
806341,28,laumawmase,,2806790,,,人群,,,,,
806342,28,laungu,,2806791,,S,(動物的)角,07動物(含昆蟲),,,,
806343,28,lauti,,2806792,,,長輩稱呼女人們（指未婚的女人）,,,,,
806344,28,lavaedre,,2806793,,,藤類,,,,,
806345,28,lavalake,,2806794,,,年長子稱呼晚輩們,,,,,
806346,28,lavalavase,,2806795,,,很透明的意思,,,,,
806347,28,lavarane,,2806796,,,懷疑；猜疑；猜忌,,,,,
806348,28,lavare,,2806797,,,懷疑,,,,,
806349,28,lavase,,2806798,,,透明,,,,,
806350,28,lavavalakane,,2806799,,,孩童的；幼稚的,,,,,
806351,28,lavavalake,,2806800,,,小朋友；兒童們,行動,,,,
806351,28,lavavalake,,2806801,,,孩童,人物、身分,,,,
806351,28,lavavalake,,2806802,,,小孩,,,,,
806351,28,lavavalake,,2806803,,,小孩子,,,,,
806352,28,laveke,,2806804,,,海,,,,,
806353,28,lavi,,2806805,,,不整齊,,,,,
806354,28,law,,2806806,,,可能,,,,,
806355,28,lawbu,,2806807,,,燒；燒掉,,,,,
806356,28,lawbubulu,,2806808,,,東西,,,,,
806356,28,lawbubulu,,2806809,,,喻人的私處,,,,,
806357,28,lawdripi,,2806810,,,鴨跖草,,,,,
806358,28,lawlangwi,,2806811,,,游水,,,,,
806359,28,lawlaw,,2806812,,,油,,,,,
806360,28,lawlawbu,,2806813,,,在燒（在燒野地）,,,,,
806361,28,lawlri,,2806814,,,便當；途中要吃的,,,,,
806362,28,lawngu,,2806815,,,角,,,,,
806362,28,lawngu,,2806816,,,（動物的）角,動物(含昆蟲),,,,
806363,28,lawsay,,2806817,,,稱呼朋友們（指男人）,,,,,
806364,28,lawtia,,2806818,,,外省人,,,,,
806365,28,lawviw,,2806819,,,老葉；蒟醬,,,,,
806366,28,lay,,2806820,,,會；就,,,,,
806366,28,lay,,2806821,,,所以；要,,,,,
806367,28,layacengecenge,,2806822,,,青年們,,,,,
806367,28,layacengecenge,,2806823,,,年輕人,,,,,
806368,28,layladha,,2806824,,,跑,,,,,
806369,28,layladhane,,2806825,,,跑的,,,,,
806370,28,laylay,,2806826,,,跑步,,,,,
806371,28,laylaylay,,2806827,,,跑步,,,,,
806372,28,laylaypi,,2806828,,,扁肚子,,,,,
806373,28,laylaysi,,2806829,,,在禁食,,,,,
806374,28,laymay,,2806830,,,衣服,,,,,
806375,28,laypa,,2806831,,,收小腹,,,,,
806376,28,laypi,,2806832,,,扁,,,,,
806377,28,laysa,,2806833,,,禁食,,,,,
806378,28,laysi,,2806834,,,禁食；絕食,,,,,
806379,28,laytumane,,2806835,,,怎麼辦呢；要怎麼做,,,,,
806380,28,le,,2806836,,,朋友（男性）,,,,,
806381,28,lebe,,2806837,,I,下；下面；下方,,,,,
806381,28,lebe,,2806838,,I,下面,空間,,,,
806382,28,lebelebe,,2806839,,,浸水；泡水,,,,,
806382,28,lebelebe,,2806840,,,浮織,織布服飾,,,,
806383,28,lebere,,2806841,,,口琴,,,,,
806384,28,lebete,,2806842,,,田裡的一行（一橫）,,,,,
806385,28,lecega,,2806843,,,要直走,,,,,
806385,28,lecega,,2806844,,,要走正，行為要正,,,,,
806385,28,lecega,,2806845,,,直走,,,,,
806386,28,lecege,,2806846,,,直走,,,,,
806386,28,lecege,,2806847,,,正直,,,,,
806387,28,ledra,,2806848,,I,光；亮,,,,,
806387,28,ledra,,2806849,,I,亮光,時間,,,,
806388,28,ledraedra,,2806850,,,有亮；在亮,,,,,
